Solicitud_id,Aprobado,Hit_Buro_Huella,Malo,Num_IQ_U3M_PL_Financieras,Edad_cliente,Porcentaje_cuentas_abiertas,Num_IQ_U3M,Num_IQ_U3M_TDC_Banco,MaxMOP_U3M,Saldo_actual_prest_personales,Num_IQ_U3M_Prest_personales,Ingreso_Bruto,Número_ctas_atraso_prest_personales_U3M,Número_ctas_atraso_TdC_U3M,Ctas_ab_U18M_TDC_Banco,Num_ctas_prest_pers,Flag_prest_nómina,Meses_cta_más_antig,Flag_fraude_prest_nomina,Flag_fraude_hipotecario,Flag_quebranto_prest_personal,Entidad_federativa,Tipo_suscripcion,Status,Antigüedad_uso_linea_celular,Gasto_mensual_telefonia,Actividad_usuario,Cambio_SIM_U3M,Variable_37,Gasto_ultimos_60_días,Score_FPD,Rango_dispositivo,Adopcion_tecno,Score_incumplimiento,Tasa_contactacion,Calidad_telefonica,Score_contabilidad_entrante,Score_contabilidad_saliente,Disciplina_tech,Cluster_sucursales
2012895,1,10,0,3,61,0.35483871,18,4,9,139543,4,21083.59,5,1,0,30,0,181,0,0,0,AGS,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2013085,1,10,0,0,52,0.9,1,0,9,23870,1,5845.2,6,0,0,6,1,223,0,0,0,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2013123,1,11,0,0,54,0.117647059,8,2,9,32832,1,3422.33,2,0,0,14,0,193,0,0,0,VER,PREPAGO,-1,31,3,5,-1,22,3,423,3,-1,555,581,-1,3,2,18,3
2013161,1,10,0,0,72,0,2,0,0,0,1,3845.38,0,0,0,0,0,159,0,0,0,CAM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2013180,1,11,0,0,52,0.25,13,0,9,16901,2,3208.37,2,0,0,3,0,70,0,0,1,TAM,PREPAGO,-1,36,5,5,-1,19,5,421,3,-1,544,597,-1,3,3,54,1
2013218,1,10,1,0,45,0.228571429,5,2,9,49495,1,3281.68,3,1,0,27,0,179,0,0,0,JAL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2013237,1,11,0,0,60,0.5,3,0,9,21746,1,5836.52,1,0,0,1,0,161,0,0,1,JAL,PREPAGO,-1,34,6,5,-1,18,6,378,-1,-1,556,583,-1,3,2,52,3
2013579,1,11,0,1,78,0.053333333,5,0,1,60488,3,22258.7,0,0,0,68,0,155,0,0,0,OAX,PREPAGO,-1,80,6,6,-1,19,6,438,4,-1,614,628,-1,3,4,60,1
2013617,1,11,0,1,62,0.157894737,6,1,7,1659,3,2860.83,1,0,0,14,0,87,0,0,0,GTO,PREPAGO,-1,45,4,5,-1,22,4,450,4,-1,572,607,-1,3,3,43,3
2013636,1,11,0,0,79,0,4,0,0,0,1,3469.55,0,0,0,0,0,121,0,0,0,SON,PREPAGO,-1,89,-1,2,-1,20,-1,377,-1,-1,621,547,-1,2,0,-2,1
2013655,1,10,0,0,59,0.25,5,2,7,0,1,3152.83,0,0,0,1,0,222,0,0,0,CHI,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2013788,1,10,0,0,71,0.928571429,3,0,9,34796,1,5186.1,1,1,0,6,0,64,0,0,0,CDMX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2013845,1,1,0,-1,64,-1,-1,-1,-1,-1,-1,3947.77,-1,-1,-1,-1,-1,-1,-1,-1,-1,QR,PREPAGO,-1,61,6,6,-1,20,6,382,6,-1,597,617,-1,3,3,77,1
2013959,1,0,1,-1,75,0.470588235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2014149,1,11,0,0,41,0.285714286,5,1,9,85497,1,2684.93,1,1,0,21,0,103,0,0,0,MICH,PREPAGO,-1,55,6,5,-1,19,6,317,4,-1,547,591,-1,3,3,57,1
2014491,1,11,0,1,67,0.555555556,4,0,9,21099,3,3184.37,4,0,0,8,0,76,0,0,0,VER,PREPAGO,-1,37,7,6,-1,20,7,413,5,-1,547,609,-1,3,3,52,3
2014586,1,10,0,2,62,0.384615385,9,1,9,13650,3,6130.97,0,3,0,4,1,115,0,0,0,GTO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2014738,1,0,0,-1,57,-1,-1,-1,-1,-1,-1,19445.49,-1,-1,-1,-1,-1,-1,-1,-1,-1,TAM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2015061,1,10,0,2,65,0.458333333,7,0,1,167273,3,11711.29,0,0,1,5,1,285,0,0,0,GRO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2015080,1,11,0,0,62,0.244444444,8,3,9,98418,1,7206.27,4,0,0,31,0,285,0,0,0,COA,PREPAGO,-1,15,7,4,-1,20,7,385,4,-1,543,581,-1,3,2,60,1
2015270,1,10,0,2,59,0.217391304,6,0,9,129309,3,20907.1,0,0,0,17,1,166,0,0,0,MOR,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2015460,1,11,1,1,60,0.357142857,3,0,9,17747,2,15406.82,2,1,0,12,0,246,0,0,0,SON,MIXTO,1,58,-1,5,-1,20,7,486,4,-1,567,653,-1,3,2,-2,1
2015764,1,11,0,0,63,0.333333333,1,0,7,0,1,3275.77,0,0,0,0,0,189,0,0,0,CHI,PREPAGO,-1,50,8,4,-1,21,8,253,4,-1,546,593,-1,3,3,53,3
2015954,1,11,0,0,64,0.1,6,0,1,10270,1,2971.6,0,0,0,7,0,100,0,0,0,MICH,PREPAGO,-1,70,4,4,-1,18,4,332,4,-1,586,602,-1,3,2,63,1
2016068,1,10,1,2,57,0.28,5,0,9,694734,3,27673.47,1,0,0,19,0,178,0,0,0,CHI,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2016163,1,11,1,1,59,0.666666667,5,1,9,46473,2,8152.6,1,0,0,4,1,131,0,0,1,CHS,PREPAGO,-1,2,2,-1,-1,21,2,343,3,-1,528,284,-1,0,0,-2,3
2016315,1,11,1,1,46,0.285714286,12,3,1,16800,2,4006.13,0,0,0,5,0,237,0,0,0,BCN,PREPAGO,-1,45,7,5,-1,22,7,451,5,-1,582,613,-1,3,2,41,3
2016334,1,10,1,1,46,0.388888889,12,1,9,23652,2,5639.36,2,1,0,10,0,237,0,0,0,PUE,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2016809,1,1,0,-1,57,-1,-1,-1,-1,-1,-1,4150.54,-1,-1,-1,-1,-1,-1,-1,-1,-1,SON,PREPAGO,-1,32,5,5,-1,21,5,395,4,-1,525,584,-1,3,3,46,1
2016904,1,11,0,0,74,0.625,4,0,9,0,1,7496.03,0,1,0,1,1,98,0,0,0,SIN,PREPAGO,-1,9,3,1,-1,22,3,295,4,-1,527,479,-1,1,1,-2,3
2017094,1,11,0,0,56,0.095238095,1,0,9,35332,1,5252.87,2,2,0,82,0,212,0,0,1,SON,PREPAGO,-1,49,6,6,-1,19,6,383,-1,-1,551,602,-1,3,3,63,3
2017132,1,0,0,-1,79,-1,-1,-1,-1,-1,-1,9126.23,-1,-1,-1,-1,-1,-1,-1,-1,-1,BCN,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2017246,1,11,0,1,67,0.086956522,3,0,3,279163,2,42044.56,1,0,0,9,1,239,0,0,0,BCN,PREPAGO,-1,47,6,4,-1,17,6,375,3,-1,590,594,-1,3,2,52,3
2017265,1,0,0,-1,82,-1,-1,-1,-1,-1,-1,3279.76,-1,-1,-1,-1,-1,-1,-1,-1,-1,VER,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2017455,1,11,0,0,55,0.28125,7,1,9,237408,1,22053.98,4,0,0,22,1,286,0,0,1,SON,POSPAGO,1,72,-1,5,-1,20,10,472,5,-1,622,648,-1,3,2,-3,3
2017645,1,10,1,0,57,0.333333333,1,0,2,29939,1,5361.96,2,0,0,4,0,74,0,0,0,GTO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2017664,1,11,0,0,77,0.181818182,4,2,2,0,1,5186.1,0,0,0,1,0,119,0,0,0,VER,POSPAGO,1,29,-1,3,-1,20,8,291,3,-1,562,529,-1,1,0,-3,3
2017987,1,10,1,1,58,0.5,7,0,9,0,3,3735.48,0,2,1,1,1,216,0,0,0,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2018006,1,11,1,0,61,0.5,2,0,9,11385,1,5136.25,1,0,0,6,0,83,0,0,1,COA,PREPAGO,-1,69,4,3,-1,18,4,468,-1,-1,593,585,-1,3,2,48,1
2018101,1,11,0,1,53,0.080188679,11,0,9,209499,4,5836.5,3,4,0,158,1,201,0,0,0,GTO,PREPAGO,-1,68,6,5,-1,19,6,526,8,-1,631,621,-1,2,2,82,1
2018196,1,11,0,0,59,0.3,5,1,9,60275,1,5730.37,2,0,0,5,0,178,0,0,0,COA,PREPAGO,-1,9,2,4,-1,21,2,365,5,-1,554,566,-1,3,3,-2,1
2018405,1,11,0,2,62,1,10,0,9,178018,4,4160.21,1,0,0,4,0,221,0,0,0,NL,PREPAGO,-1,12,3,1,-1,20,3,317,-1,-1,536,450,-1,1,0,-2,1
2018424,1,11,0,0,74,0.150943396,3,1,2,42680,1,3201.88,1,0,0,26,0,179,0,0,0,MICH,PREPAGO,-1,56,4,5,-1,16,4,363,5,-1,586,620,-1,3,2,57,3
2018443,1,11,0,0,53,0.275862069,8,1,4,43037,1,3417.25,0,1,0,4,0,238,0,0,0,JAL,PREPAGO,-1,67,7,5,-1,17,7,447,5,-1,588,655,-1,3,3,53,3
2018462,1,11,0,0,49,0,4,0,0,0,1,2798.27,0,0,0,0,0,77,0,0,0,COA,PREPAGO,-1,63,4,5,-1,19,4,462,-1,-1,539,611,-1,3,3,58,1
2018633,1,1,0,-1,62,-1,-1,-1,-1,-1,-1,4160.21,-1,-1,-1,-1,-1,-1,-1,-1,-1,YUC,PREPAGO,-1,67,5,5,-1,20,5,455,-1,-1,600,608,-1,3,2,49,1
2018728,1,11,1,0,62,0.416666667,4,0,7,237742,1,4607.09,3,0,0,4,0,163,0,0,0,MOR,PREPAGO,-1,12,6,3,-1,22,6,401,-1,-1,556,580,-1,2,2,53,3
2018804,1,10,0,0,63,0.275862069,1,0,9,967,1,3200.88,4,0,0,10,0,215,0,0,0,TAM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2019051,1,11,1,0,50,0.196721312,7,0,2,320099,2,7386.55,1,2,2,47,0,251,0,0,0,CHI,MIXTO,1,33,-1,5,-1,20,7,501,5,-1,533,647,-1,3,3,-2,1
2019184,1,10,0,0,67,0.5,3,1,1,0,1,17695.6,0,0,0,1,0,272,0,0,0,COA,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2019336,1,11,1,0,66,0.181818182,2,0,9,54957,1,2230.89,2,0,0,17,0,206,0,0,0,COA,PREPAGO,-1,52,5,5,-1,20,5,400,2,-1,556,602,-1,2,2,64,1
2019507,1,1,0,-1,42,-1,-1,-1,-1,-1,-1,3555.87,-1,-1,-1,-1,-1,-1,-1,-1,-1,NL,PREPAGO,-1,62,7,6,-1,21,7,439,-1,-1,554,610,-1,3,3,57,1
2019545,1,11,0,0,61,0.916666667,5,0,9,138210,2,5136.25,2,0,0,7,0,61,0,0,0,VER,PREPAGO,-1,40,2,3,-1,19,2,510,5,-1,572,609,-1,2,2,45,3
2019564,1,11,0,0,57,0.285714286,2,0,9,41970,1,14936.8,1,0,0,12,0,202,0,0,0,HGO,PREPAGO,-1,64,6,6,-1,20,6,482,5,-1,630,640,-1,3,3,71,1
2019583,1,11,0,1,66,0.307692308,8,3,9,540160,2,13732.8,4,0,0,7,0,103,0,0,0,BCS,PREPAGO,-1,65,5,4,-1,19,5,355,3,-1,576,591,-1,2,2,71,1
2019640,1,11,0,0,60,0.185185185,1,0,9,9462,1,2267.92,0,2,0,13,0,141,0,0,0,BCS,PREPAGO,-1,39,7,4,-1,21,7,363,-1,-1,575,609,-1,3,3,60,3
2019754,1,10,0,0,72,0.103448276,4,2,9,96021,1,16796.1,1,1,0,17,0,189,0,0,1,GRO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2019944,1,11,0,0,63,0.25,2,0,9,0,1,3561.29,0,0,0,1,0,166,0,0,0,CAM,PREPAGO,-1,3,2,3,-1,21,2,430,5,-1,562,517,-1,2,2,-2,1
2020096,1,11,0,0,63,0.1,4,0,9,57315,1,5334.44,1,0,0,12,0,256,0,0,0,VER,PREPAGO,-1,76,6,5,-1,18,6,463,6,-1,607,629,-1,3,3,67,3
2020248,1,1,0,-1,79,-1,-1,-1,-1,-1,-1,13201,-1,-1,-1,-1,-1,-1,-1,-1,-1,NL,PREPAGO,-1,4,4,3,-1,24,4,381,4,-1,564,492,-1,2,1,-2,1
2020457,1,10,0,0,63,0.333333333,1,0,9,12419,1,5136.25,1,1,0,6,0,176,0,0,0,VER,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2020837,1,10,0,0,77,0,1,0,1,0,1,3431.09,0,0,0,2,0,101,0,0,0,SON,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2020875,1,11,0,0,49,0.133333333,4,0,2,16083,2,4607.07,1,0,0,38,0,294,0,0,1,COA,PREPAGO,-1,92,7,6,-1,19,7,437,5,-1,597,637,-1,3,3,53,1
2021008,1,11,1,0,53,0.227272727,2,0,9,51767,1,17614.04,2,2,0,11,0,249,0,0,0,SON,PREPAGO,-1,25,4,5,-1,20,4,428,-1,-1,568,583,-1,3,3,87,1
2021217,1,10,1,0,69,1,13,1,9,20402,1,5186.1,1,0,0,1,0,68,0,0,0,SIN,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2021388,1,1,0,-1,61,-1,-1,-1,-1,-1,-1,7196.93,-1,-1,-1,-1,-1,-1,-1,-1,-1,CHI,PREPAGO,-1,65,6,5,-1,20,6,394,-1,-1,578,605,-1,3,3,88,3
2021445,1,11,1,3,56,0.413793103,37,4,9,1267220,4,26228.84,2,1,0,20,0,171,0,0,0,EM,PREPAGO,-1,42,4,6,-1,16,4,516,2,-1,547,562,-1,4,3,40,3
2021483,1,11,0,0,64,0.0625,1,0,9,33014,1,4607.09,2,0,0,26,0,193,0,0,1,GTO,POSPAGO,1,73,-1,5,-1,20,6,453,7,-1,637,695,-1,3,3,-3,3
2021502,1,11,1,1,64,0.28,7,0,9,387360,2,17689.4,3,5,0,12,1,237,0,0,0,EM,PREPAGO,-1,25,5,5,-1,19,5,468,5,-1,537,578,-1,3,2,43,1
2021654,1,11,1,0,74,0.363636364,1,0,9,191482,1,3181.45,1,3,0,4,0,175,0,0,0,SIN,PREPAGO,-1,27,6,3,-1,20,6,376,-1,-1,581,631,-1,2,3,76,3
2021749,1,11,1,1,65,0.166666667,3,0,9,45590,2,22258.85,1,0,0,29,0,302,0,0,0,COA,PREPAGO,-1,73,7,5,-1,19,7,442,5,-1,595,632,-1,3,3,60,1
2021977,1,11,0,0,54,0,4,0,1,0,1,23621.13,0,0,0,1,0,235,0,0,0,GRO,POSPAGO,1,46,-1,5,-1,20,6,549,5,-1,635,652,-1,3,2,-3,1
2022110,1,10,0,0,72,0,3,1,1,0,1,3642.34,0,0,0,0,0,90,0,0,0,TLAX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2022338,1,11,1,0,41,0.358974359,6,0,9,274773,1,2856.55,2,0,0,14,0,204,0,0,0,SIN,PREPAGO,-1,41,9,6,-1,11,11,423,5,-1,582,625,-1,3,3,50,1
2022509,1,11,0,1,63,0.102189781,4,1,9,1964347,2,48416.02,1,0,0,98,0,496,0,0,0,NL,MIXTO,1,61,-1,5,-1,20,11,468,4,-1,570,677,-1,3,2,-2,1
2022775,1,11,0,0,50,1,3,0,1,40870,1,4146.39,0,0,0,2,0,14,0,0,0,NAY,PREPAGO,-1,57,7,5,-1,21,7,391,4,-1,590,616,-1,3,3,81,1
2022984,1,10,1,2,58,0.264705882,8,1,9,119810,3,6875.1,2,0,0,11,0,197,0,0,1,MOR,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2023117,1,11,1,1,60,0.285714286,8,0,9,685,2,15369.5,0,0,0,6,0,156,0,0,1,VER,PREPAGO,-1,67,-1,2,-1,20,-1,360,4,-1,493,609,-1,4,0,-2,3
2023212,1,10,0,0,71,0.181818182,7,0,9,1087,1,23460.86,0,2,0,47,0,289,0,0,0,MICH,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023231,1,11,0,0,64,0.5,3,0,9,18648,1,2840.29,1,0,0,2,0,65,0,0,1,CHI,PREPAGO,-1,18,4,6,-1,20,4,335,-1,-1,568,586,-1,3,3,-2,3
2023326,1,0,0,0,51,0.076923077,0,0,0,0,0,4310.04,0,0,0,0,0,0,0,0,0,ZAC,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023421,1,10,0,0,60,0.181818182,5,0,9,0,2,26665,0,1,0,2,0,214,0,0,0,CDMX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2023611,1,0,0,0,60,0.4,0,0,0,0,0,24656.45,0,0,0,0,0,0,0,0,0,QRO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023668,1,1,1,-1,65,-1,-1,-1,-1,-1,-1,2240.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,TLAX,PREPAGO,-1,51,4,3,-1,19,4,298,-1,-1,569,611,-1,3,2,45,1
2023820,1,10,0,1,62,0.5,6,0,9,128248,2,6929.25,2,0,0,8,0,203,0,0,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2023839,1,11,0,1,44,0.3125,5,1,2,16575,2,3901.63,2,0,0,8,0,206,0,0,0,COA,PREPAGO,-1,44,4,5,-1,20,4,353,4,-1,544,602,-1,3,3,44,1
2023953,1,11,0,0,51,0.065217391,3,0,9,19603,1,20935.82,0,0,1,165,1,247,0,0,0,PUE,PREPAGO,-1,71,5,6,-1,18,5,449,6,-1,595,624,-1,3,3,67,3
2024010,1,11,0,0,67,0.090909091,4,0,1,29228,2,3561.29,0,0,0,6,0,258,0,0,0,NL,PREPAGO,-1,50,6,5,-1,21,6,376,-1,-1,576,623,-1,3,2,46,1
2024029,1,10,1,0,63,0.380952381,9,0,5,18690,1,6737.33,0,3,0,1,0,166,0,0,0,YUC,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2024105,1,11,0,0,56,0.44,5,1,1,323769,1,21276.6,0,0,0,9,0,342,0,0,0,PUE,PREPAGO,-1,83,5,4,-1,20,5,483,9,-1,631,656,-1,3,3,91,3
2024257,1,1,0,-1,65,-1,-1,-1,-1,-1,-1,3248.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,NL,PREPAGO,-1,24,7,4,-1,23,7,354,4,-1,577,571,-1,2,2,57,1
2024276,1,11,0,0,63,0.333333333,3,0,1,0,1,4607.09,0,0,1,1,0,173,0,0,0,TAM,PREPAGO,-1,55,6,5,-1,21,6,443,8,-1,588,629,-1,3,3,49,1
2024295,1,11,0,0,60,0.6,3,0,1,0,1,6266.09,0,0,0,0,0,204,0,0,0,CHI,MIXTO,1,47,-1,6,-1,20,7,466,4,-1,611,657,-1,3,3,-2,1
2024333,1,11,1,1,53,0.315789474,10,0,9,218184,2,25590.64,6,3,0,22,0,221,0,0,1,NL,PREPAGO,-1,17,5,4,-1,19,5,393,6,-1,566,613,-1,3,2,80,1
2024371,1,10,1,0,54,0.203703704,3,2,9,90474,1,3244.42,3,4,0,42,0,149,0,0,1,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2024504,1,11,1,0,49,0.173076923,5,0,1,0,1,24189.73,0,0,0,4,1,273,0,0,0,BCS,MIXTO,1,68,-1,5,-1,20,10,520,-1,-1,637,622,-1,3,3,-2,1
2024599,1,10,1,0,60,0.705882353,7,1,9,0,1,5836.52,0,3,0,0,0,225,0,0,0,CDMX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2024732,1,10,0,0,73,0.275862069,2,0,9,62049,1,3184.37,1,6,0,14,0,373,0,0,0,GTO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2024827,1,10,0,0,50,0.3125,5,3,9,76762,1,3552.99,2,0,0,5,0,169,0,0,0,COA,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2025074,1,11,1,0,59,0.088607595,5,0,9,33965,1,28864.8,4,0,0,42,1,138,0,0,0,BCS,PREPAGO,-1,59,5,4,-1,20,5,504,-1,-1,615,617,-1,2,2,74,1
2025435,1,11,0,0,61,0.533333333,3,0,1,16373,1,4607.09,0,0,0,4,0,124,0,0,0,COA,PREPAGO,-1,81,6,4,-1,19,6,437,1,-1,588,634,-1,3,3,85,3
2025454,1,11,1,0,52,0.266666667,6,3,9,230323,1,6059.39,2,0,0,28,0,144,0,0,1,QRO,PREPAGO,-1,74,6,5,-1,21,6,461,4,-1,579,626,-1,3,3,68,1
2025758,1,11,1,0,45,0,14,1,0,0,1,3183.41,0,0,0,0,0,80,0,0,0,SON,PREPAGO,-1,50,-1,2,-1,20,-1,291,-1,-1,551,547,-1,1,0,-2,1
2025891,1,11,0,0,53,0.125,3,1,9,112499,1,10100.14,2,3,0,11,0,333,0,0,0,QRO,PREPAGO,-1,61,7,5,-1,21,7,487,4,-1,580,620,-1,2,3,59,1
2026157,1,11,0,0,61,0.228915663,3,0,2,60632,1,31683.85,3,0,0,46,0,216,0,0,0,TAM,PREPAGO,-1,65,7,6,-1,17,7,421,5,-1,582,644,-1,4,4,67,1
2026461,1,11,0,0,67,0.444444444,3,0,9,59729,1,6338.55,1,0,1,14,0,141,0,0,0,PUE,MIXTO,1,85,-1,6,-1,20,11,426,5,-1,645,634,-1,2,3,-2,3
2026480,1,0,0,-1,76,-1,-1,-1,-1,-1,-1,7921.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,TAM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2026537,1,11,0,0,74,0.184615385,7,0,2,43551,1,3184.37,2,1,0,53,1,233,0,0,0,CHI,PREPAGO,-1,19,6,5,-1,23,6,356,-1,-1,598,617,-1,3,3,56,3
2026575,1,10,0,0,69,0.230769231,1,0,9,70041,1,3596.83,3,0,0,18,0,144,0,0,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2026670,1,10,0,0,63,0.08,4,1,9,55807,1,17440.6,2,1,0,17,0,112,0,0,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2026936,1,11,0,0,63,0.111111111,3,0,9,0,1,3947.77,0,1,0,8,0,65,0,0,0,SON,PREPAGO,-1,68,6,5,-1,20,6,443,6,-1,622,625,-1,3,3,89,1
2027012,1,10,0,0,67,0.580645161,1,0,9,87893,1,7434.2,1,9,0,5,0,226,0,0,0,PUE,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2027107,1,11,0,2,60,0.257142857,16,0,9,281995,4,28864.8,1,7,0,8,0,420,0,0,0,TAM,PREPAGO,-1,69,6,5,-1,16,6,446,5,-1,602,636,-1,4,3,48,1
2027145,1,10,0,0,61,0.666666667,4,0,9,45574,1,5136.25,2,1,0,33,0,201,0,0,0,BCN,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2027658,1,11,0,0,56,0.25,3,1,3,0,1,3105.18,0,1,0,1,0,49,0,0,0,CHI,PREPAGO,-1,81,6,5,-1,20,6,405,4,-1,585,630,-1,3,3,74,3
2027829,1,11,0,0,46,0.333333333,4,0,7,9720,1,2733.46,1,1,0,3,0,221,0,0,0,CHI,PREPAGO,-1,60,3,5,-1,18,3,373,5,-1,544,613,-1,3,0,-2,1
2027886,1,10,0,0,62,0.238095238,5,0,9,18910,1,6045.79,0,2,1,12,0,242,0,0,0,JAL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2027943,1,11,0,0,73,0.666666667,3,0,9,54560,1,3879.72,0,0,0,3,0,82,0,0,0,PUE,POSPAGO,1,85,-1,6,-1,20,10,572,4,-1,612,652,-1,3,3,-3,1
2028038,1,11,0,0,78,0.111111111,1,0,1,7670,1,3173.31,0,0,0,6,0,111,0,0,0,CHS,PREPAGO,-1,52,5,2,-1,20,5,512,-1,-1,594,585,-1,2,2,70,3
2028133,1,11,1,2,69,0,14,1,0,0,4,15052.6,0,0,0,2,0,67,0,0,0,EM,PREPAGO,-1,12,3,3,-1,19,3,345,3,-1,549,566,-1,2,2,-2,3
2028228,1,11,0,0,61,0.275,3,0,9,19742,1,3604.44,4,1,0,24,0,205,0,0,0,SIN,MIXTO,1,64,-1,5,-1,20,7,514,5,-1,601,659,-1,3,3,-2,3
2028285,1,11,0,2,74,0.227272727,7,0,9,197392,3,2498.77,1,0,0,15,0,202,0,0,1,NL,PREPAGO,-1,32,4,3,-1,16,4,404,1,-1,589,611,-1,2,2,41,1
2028361,1,11,1,0,50,0.333333333,9,0,9,82026,1,5099.29,1,1,1,10,0,85,0,0,0,NL,PREPAGO,-1,62,3,2,-1,21,3,397,5,-1,572,621,-1,2,1,-2,1
2028418,1,10,1,0,72,0.333333333,1,0,9,50169,1,13286.44,0,1,0,5,1,210,0,0,0,CDMX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2028836,1,11,0,0,63,0.5,1,0,1,50399,1,10083.68,0,0,0,4,0,40,0,0,0,SIN,MIXTO,1,67,-1,5,-1,20,6,522,4,-1,605,654,-1,3,2,-2,1
2028950,1,11,0,1,62,1,8,0,9,36309,2,2908.99,1,0,0,1,0,77,0,0,0,OAX,PREPAGO,-1,82,5,6,-1,20,5,403,7,-1,587,628,-1,3,3,58,3
2029140,1,10,0,1,76,0.019607843,7,0,1,49743,2,2951.85,0,0,0,49,0,189,0,0,0,CHS,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2029235,1,11,0,0,64,0,5,0,1,0,1,3561.29,0,0,0,10,0,173,0,0,0,VER,PREPAGO,-1,48,4,4,-1,20,4,414,3,-1,593,582,-1,2,1,51,3
