solicitud_id,aprobado,hit_buro_huella,malo,num_iq_u3m_pl_financieras,edad_cliente,porcentaje_cuentas_abiertas,num_iq_u3m,num_iq_u3m_tdc_banco,maxmop_u3m,saldo_actual_prest_personales,num_iq_u3m_prest_personales,ingreso_bruto,numero_ctas_atraso_prest_personales_u3m,numero_ctas_atraso_tdc_u3m,ctas_ab_u18m_tdc_banco,num_ctas_prest_pers,flag_prest_nomina,meses_cta_mas_antig,flag_fraude_prest_nomina,flag_fraude_hipotecario,flag_quebranto_prest_personal,entidad_federativa,tipo_suscripcion,footprint_status,footprint_antiguedad_uso_linea_celular,footprint_gasto_mensual_telefonia,footprint_actividad_usuario,footprint_cambio_sim_u3m,footprint_variable_37,footprint_gasto_ultimos_60_dias,footprint_score_fpd,footprint_rango_dispositivo,footprint_adopcion_tecno,footprint_score_incumplimiento,footprint_tasa_contactacion,footprint_calidad_telefonica,footprint_score_contactabilidad_entrante,footprint_score_contactabilidad_saliente,footprint_disciplina_tech,footprint_cluster_sucursales,region
7040846.0,1,11,0,1,69,0.142857143,3,-2,1,-2,2,9050.5,-2,0,1,-2,-2,9,0,-2,-2,TAB,PREPAGO,1,77,6,5,0,20,6,511,7,7,659,635,778,3,2,100,3,Sur-Sureste
7040922.0,1,11,0,-2,66,0.5,2,-2,1,21546,1,8922.6,0,-2,-2,9,-2,23,-2,-2,0,GRO,PREPAGO,1,73,4,2,0,19,4,389,-1,-1,606,593,725,2,1,49,1,
7041226.0,1,11,0,-2,62,0.2,5,1,1,-2,2,13930.9,0,0,1,2,-2,6,-2,-2,0,OAX,PREPAGO,1,67,6,6,0,15,6,456,-1,-1,611,604,772,3,3,87,1,Sur-Sureste
7041283.0,1,11,0,-2,67,0.042253521,10,-2,9,57820,1,14645.4,1,-2,-2,40,-2,2,0,-2,1,GRO,PREPAGO,1,62,6,4,2,19,6,369,-1,-1,557,602,728,3,2,56,1,
7041340.0,1,11,1,-2,54,0.222222222,1,-2,9,64742,1,5671.74,1,-2,-2,3,-2,16,-2,0,-2,NL,PREPAGO,1,61,3,4,0,18,3,393,6,6,581,604,727,2,1,1,1,Noreste
7041663.0,1,11,0,-2,61,0.028169014,3,-2,2,39831,1,11993.7,1,0,0,191,-2,3,0,-2,-2,OAX,PREPAGO,1,20,5,5,0,17,5,403,4,6,563,567,719,2,2,47,1,Sur-Sureste
7041815.0,1,11,0,1,66,0.111111111,4,-2,1,-2,2,10098.7,0,0,1,1,-2,4,0,-2,-2,SON,MIXTO,1,47,-1,5,0,20,7,464,6,9,606,643,752,2,2,-2,3,Noroeste
7041853.0,1,11,0,1,65,0.125,15,1,7,27734,2,11344.8,2,2,-2,50,-2,1,-2,-2,0,GRO,PREPAGO,1,90,4,5,0,20,4,509,5,4,590,634,805,4,3,53,1,
7041872.0,1,11,0,-2,57,0.5,3,2,9,-2,1,3294.93,-2,-2,-2,-2,-2,58,-2,-2,-2,SIN,PREPAGO,1,36,3,3,1,19,3,415,-1,-1,531,580,690,2,2,53,1,Noroeste
7041891.0,1,11,0,-2,63,0.096153846,2,-2,9,47220,1,3488.0,1,-2,-2,13,-2,14,0,-2,1,DGO,PREPAGO,1,22,6,6,0,17,6,369,4,7,531,584,740,3,3,47,3,Centro
7042176.0,1,11,0,-2,61,0.583333333,6,-2,9,95203,1,10352.49,2,-2,-2,7,1,5,-2,0,1,VER,PREPAGO,1,60,5,5,0,22,5,364,4,5,550,610,737,3,2,56,3,Noreste
7042290.0,1,11,0,-2,78,0.333333333,1,-2,1,-2,1,3500.0,-2,-2,-2,-2,-2,12,0,-2,-2,DGO,PREPAGO,1,88,6,3,0,18,6,455,1,7,637,640,788,3,2,66,3,Centro
7042385.0,1,11,1,-2,61,0.210526316,2,-2,9,110169,1,11346.78,2,-2,-2,18,-2,2,-2,-2,0,CHI,PREPAGO,1,62,7,6,0,18,7,397,4,5,561,625,757,3,3,59,3,
7042670.0,1,11,0,-2,61,0.095890411,4,-2,9,21198,1,6080.49,1,1,0,31,-2,2,-2,-2,0,OAX,PREPAGO,1,42,6,4,0,20,6,335,3,7,565,583,739,3,2,49,1,Sur-Sureste
7042765.0,1,11,1,-2,61,0.0,-2,-2,0,-2,-2,27975.2,-2,-2,-2,-2,-2,19,-2,-2,-2,ZAC,PREPAGO,1,6,2,3,0,21,2,343,1,7,554,584,653,3,2,1,3,Occidente
7043107.0,1,11,0,-2,57,0.169230769,1,-2,9,69557,1,29421.84,0,4,0,31,-2,3,-2,0,0,SIN,MIXTO,1,65,-1,6,0,20,7,494,-1,-1,577,652,746,3,3,-2,1,Noroeste
7043145.0,1,11,0,1,62,0.413793103,3,-2,9,417505,2,8004.54,0,2,-2,19,-2,6,-2,-2,0,MOR,PREPAGO,1,74,6,5,0,18,6,496,-1,-1,553,605,747,3,3,51,3,Centro
7043411.0,1,11,0,-2,65,0.166666667,1,-2,0,-2,1,5182.96,0,0,0,2,-2,66,-2,-2,-2,JAL,PREPAGO,1,21,5,4,0,15,5,385,4,7,567,565,703,1,1,30,1,Occidente
7043753.0,1,11,0,-2,67,0.2,5,-2,9,59346,1,11534.49,0,2,0,6,-2,4,0,-2,0,NAY,PREPAGO,1,53,5,4,0,20,5,361,5,5,573,602,763,3,1,46,1,
7043981.0,1,11,0,-2,62,0.2,3,-2,9,-2,1,31122.0,0,2,0,11,-2,23,0,-2,0,MOR,PREPAGO,1,43,6,5,0,26,6,375,4,4,609,611,752,2,3,52,1,Centro
7044038.0,1,11,0,-2,67,0.7,3,-2,9,137035,1,5700.86,1,2,0,3,-2,12,0,0,0,YUC,PREPAGO,1,64,6,5,0,19,6,464,-1,-1,576,615,732,3,2,71,1,Sur-Sureste
7044095.0,1,11,0,-2,58,0.0,3,-2,1,-2,1,18802.6,0,0,0,7,-2,24,0,-2,0,HGO,PREPAGO,1,15,4,3,0,20,4,452,-1,-1,555,582,699,2,2,47,3,Centro
7044893.0,1,11,0,1,54,0.631578947,6,-2,1,-2,2,7516.49,-2,0,0,-2,-2,1,-2,-2,-2,EM,POSPAGO,1,85,-1,5,0,20,10,524,6,6,612,705,830,4,3,-3,1,
7044931.0,1,11,0,1,56,0.06,9,-2,9,14045,2,3754.11,0,0,-2,29,-2,41,-2,0,0,TAM,PREPAGO,1,68,7,6,0,18,7,451,5,5,583,628,810,4,3,100,1,Noreste
7045178.0,1,11,0,-2,57,0.4,7,1,1,34995,1,25701.08,0,-2,-2,12,1,53,0,-2,0,TAM,PREPAGO,1,52,6,5,0,20,6,421,4,6,591,615,755,2,3,69,1,Noreste
7045235.0,1,11,0,-2,80,0.333333333,1,-2,1,-2,-2,23487.37,0,0,0,1,-2,3,0,-2,0,JAL,PREPAGO,1,74,5,3,0,22,5,432,5,5,644,646,767,3,2,51,3,Occidente
7045292.0,1,11,1,3,54,0.068965517,10,-2,1,16365,5,8081.55,0,-2,-2,25,1,7,-2,-2,0,COA,PREPAGO,1,44,5,6,2,17,5,417,-1,-1,521,578,757,3,0,40,1,Noreste
7045444.0,1,11,0,-2,57,0.25,1,-2,1,17092,1,3730.0,0,0,-2,7,-2,21,-2,-2,-2,EM,PREPAGO,1,28,5,4,0,18,5,469,5,5,572,577,707,2,2,57,3,
7045786.0,1,11,0,-2,72,0.285714286,4,-2,9,10440,1,2477.79,1,1,0,3,-2,26,0,0,0,COA,PREPAGO,1,59,5,5,0,19,5,432,4,6,593,602,761,3,2,56,3,Noreste
7045862.0,1,11,0,-2,65,0.75,6,-2,1,-2,1,7818.72,-2,0,2,-2,-2,3,0,-2,-2,NL,PREPAGO,1,68,5,5,1,22,5,398,-1,-1,613,599,736,3,2,80,1,Noreste
7046090.0,1,11,0,-2,62,0.4,3,-2,9,86844,1,4547.08,3,-2,-2,7,-2,3,-2,-2,1,PUE,PREPAGO,1,67,2,4,0,21,2,402,4,7,509,601,742,3,1,39,3,Centro
7046280.0,1,11,1,-2,43,0.0,2,-2,0,-2,1,3146.71,0,-2,-2,2,-2,80,-2,-2,-2,SIN,PREPAGO,1,70,7,6,0,21,7,454,5,6,553,621,759,4,3,49,1,Noroeste
7046337.0,1,11,0,-2,63,0.25,4,-2,1,4416,1,6300.0,0,-2,-2,3,-2,7,-2,-2,0,NL,PREPAGO,1,21,3,6,0,18,3,372,-1,-1,581,615,747,3,2,1,1,Noreste
7046413.0,1,11,0,-2,62,0.833333333,2,-2,7,50078,1,8166.7,0,0,0,4,-2,8,-2,0,0,BCN,PREPAGO,1,24,8,6,0,23,8,421,-1,-1,553,602,752,3,3,46,1,
7046527.0,1,11,0,-2,56,0.057692308,4,-2,6,101398,1,2621.33,1,0,-2,43,-2,6,0,-2,0,DGO,PREPAGO,1,68,6,5,0,21,6,355,3,6,612,590,769,2,2,60,1,Centro
7046698.0,1,11,0,-2,64,0.2,2,-2,9,9028,1,3118.77,1,0,-2,8,-2,25,-2,-2,0,CHI,PREPAGO,1,22,3,6,0,20,3,318,-1,-1,540,595,761,3,3,100,3,
7046717.0,1,11,0,-2,55,0.230769231,6,1,7,6630,1,3692.25,1,1,-2,16,-2,4,-2,-2,0,SON,PREPAGO,1,37,7,6,0,21,7,408,-1,-1,537,592,738,3,3,49,1,Noroeste
7046964.0,1,11,0,-2,61,0.4,1,-2,9,-2,1,6292.94,0,0,0,1,-2,29,-2,-2,-2,NL,POSPAGO,1,83,-1,6,0,20,6,461,5,5,649,696,834,3,2,-3,1,Noreste
7047211.0,1,11,1,-2,63,0.416666667,1,-2,1,221624,1,13949.75,0,0,0,9,-2,5,0,-2,0,SON,PREPAGO,1,64,6,6,0,20,6,382,3,5,573,603,753,3,3,100,1,Noroeste
7047287.0,1,11,0,-2,49,0.08,8,4,1,61082,1,7118.59,0,-2,-2,18,-2,3,-2,-2,-2,QR,PREPAGO,1,31,5,5,0,21,5,425,5,5,561,607,744,3,3,46,1,Sur-Sureste
7047439.0,1,11,0,1,52,0.5,8,3,1,-2,2,32252.114999999998,0,0,1,2,-2,2,-2,-2,0,HGO,POSPAGO,1,62,-1,5,2,20,7,630,6,8,596,643,781,3,3,-3,3,Centro
7047496.0,1,11,0,-2,63,0.166666667,3,1,9,30279,1,23812.2,2,1,-2,30,-2,2,0,-2,0,MOR,PREPAGO,1,29,5,5,0,20,5,480,5,6,560,581,730,3,2,56,3,Centro
7047591.0,1,11,0,-2,64,0.428571429,3,-2,9,-2,1,3432.8,0,0,0,1,-2,31,-2,0,0,EM,MIXTO,1,74,-1,5,0,20,8,435,-1,-1,619,670,758,2,2,-2,3,
7047857.0,1,11,0,-2,62,0.294117647,1,-2,1,552217,1,30451.87,0,0,-2,6,-2,4,-2,0,0,PUE,PREPAGO,1,30,2,3,2,19,2,349,9,8,579,574,701,2,1,1,3,Centro
7047952.0,1,11,0,-2,48,0.116883117,9,-2,9,101101,2,9228.2,6,-2,-2,37,-2,5,-2,-2,1,PUE,PREPAGO,1,50,8,6,0,18,9,375,5,5,566,603,757,2,2,46,1,Centro
7048028.0,1,11,0,2,62,0.473684211,6,1,3,32322,3,26436.8,0,-2,-2,10,-2,3,0,0,0,CHS,PREPAGO,1,75,6,4,0,19,6,556,5,8,605,601,760,2,2,54,1,Noroeste
7048142.0,1,11,0,1,53,0.375,14,1,5,12476,2,29084.8,1,3,1,4,-2,3,-2,-2,0,CDMX,MIXTO,1,71,-1,-1,0,20,10,526,9,10,624,665,741,2,2,-2,3,Centro
7048788.0,1,11,0,1,54,0.25,2,-2,2,17611,2,4470.64,0,0,-2,5,-2,10,0,-2,0,SON,PREPAGO,1,42,5,5,0,19,5,438,5,6,567,616,771,2,2,48,3,Noroeste
7049415.0,1,11,0,-2,69,1.0,4,-2,9,69241,1,4561.8,0,1,-2,2,-2,2,-2,-2,0,COA,PREPAGO,1,51,8,6,0,18,8,419,4,5,544,600,762,3,3,57,3,Noreste
7049453.0,1,11,0,1,67,0.36,4,-2,9,635091,2,16720.98,2,1,0,44,-2,3,-2,-2,0,VER,PREPAGO,1,58,6,4,0,20,6,444,-1,-1,549,639,733,3,2,54,3,Noreste
7049491.0,1,11,0,-2,66,0.266666667,3,-2,2,167262,1,10438.89,3,-2,-2,8,-2,4,0,-2,0,CHI,PREPAGO,1,71,5,4,0,21,5,351,5,5,609,634,750,3,2,55,1,
7049681.0,1,11,0,-2,65,0.185185185,2,1,9,229793,1,21129.7,0,2,0,49,-2,4,0,-2,0,SIN,PREPAGO,1,79,5,4,0,21,5,409,5,7,626,606,756,2,2,57,1,Noroeste
7049890.0,1,11,0,1,62,0.5,5,-2,9,57100,3,14798.02,0,0,0,1,-2,6,0,0,-2,PUE,PREPAGO,1,62,-1,3,0,20,0,425,4,9,589,567,765,3,0,-2,3,Centro
7050118.0,1,11,0,-2,73,0.037735849,5,-2,1,38104,1,3211.71,0,0,0,6,-2,19,0,-2,-2,EM,PREPAGO,1,63,4,3,0,20,4,493,5,5,600,613,736,3,2,41,1,
7050251.0,1,11,0,-2,67,0.080645161,2,-2,9,120260,1,31125.7,3,1,0,60,-2,21,0,-2,0,DGO,PREPAGO,1,72,6,6,0,20,6,403,5,5,612,625,789,3,3,72,1,Centro
7050346.0,1,11,0,-2,61,0.5,7,-2,9,104843,2,4546.39,2,-2,-2,4,-2,4,-2,0,1,TAM,PREPAGO,1,39,5,5,0,15,5,430,4,6,586,610,758,2,2,47,1,Noreste
7050479.0,1,11,0,-2,83,0.6,-2,-2,9,4007,-2,3214.71,0,-2,-2,3,-2,3,0,-2,-2,VER,PREPAGO,1,68,5,6,0,20,5,484,6,8,605,627,752,3,3,38,3,Noreste
7050764.0,1,11,1,-2,61,0.275862069,6,-2,7,194365,1,6443.2,1,0,1,5,-2,3,0,-2,-2,PUE,PREPAGO,1,62,3,4,0,18,3,331,5,7,576,599,736,3,1,1,3,Centro
7051220.0,1,11,0,-2,60,0.176470588,2,-2,9,2592,1,15722.49,0,2,0,6,-2,56,0,-2,0,CHI,POSPAGO,1,66,-1,5,0,20,6,535,-1,-1,627,635,774,3,2,-3,1,
7051334.0,1,11,0,1,55,0.15,4,-2,1,50652,2,5699.0,0,0,0,14,-2,11,0,0,0,GTO,PREPAGO,1,66,6,7,0,17,6,408,4,6,565,609,757,3,3,59,1,Centro
7051600.0,1,11,0,-2,74,0.857142857,3,-2,2,71842,2,6443.2,0,0,-2,6,-2,3,-2,-2,-2,VER,PREPAGO,1,53,6,5,0,20,6,457,3,3,582,605,741,3,3,100,3,Noreste
7051714.0,1,11,0,-2,75,0.5,2,1,9,-2,1,2723.51,-2,1,0,-2,-2,131,-2,-2,-2,GTO,PREPAGO,1,68,6,6,0,23,6,500,4,5,614,622,765,3,2,64,1,Centro
7051999.0,1,11,0,-2,64,0.153846154,11,1,7,323131,2,6905.14,4,0,0,54,-2,2,-2,0,0,ZAC,PREPAGO,1,67,7,5,0,19,7,473,-1,-1,569,615,749,3,3,58,3,Occidente
7052417.0,1,11,0,-2,56,0.304347826,10,-2,7,16491,2,7162.8,3,0,1,13,-2,2,-2,-2,0,SLP,PREPAGO,1,79,6,4,0,20,6,507,5,6,601,632,761,3,2,58,1,
7052436.0,1,11,0,-2,66,0.0,3,-2,1,-2,2,3455.8,0,0,-2,1,-2,3,0,-2,-2,CHI,PREPAGO,1,35,6,5,1,20,6,308,5,5,565,568,711,3,3,67,1,
7052797.0,1,11,0,1,68,0.5,8,-2,3,-2,2,3739.64,-2,-2,-2,-2,-2,28,0,-2,-2,SIN,MIXTO,1,33,-1,6,0,20,10,463,6,6,587,664,757,3,3,-2,1,Noroeste
7052873.0,1,11,1,-2,60,0.073170732,8,-2,9,-2,1,16462.81,0,2,-2,36,-2,9,0,-2,0,CHI,PREPAGO,1,63,5,4,0,22,5,308,4,5,566,621,732,3,2,69,1,
7052968.0,1,11,0,-2,77,0.421052632,1,-2,9,-2,1,5700.96,0,2,0,6,-2,24,0,-2,0,CDMX,POSPAGO,1,70,-1,5,0,20,6,593,5,8,601,662,785,3,3,-3,3,Centro
7053101.0,1,11,0,-2,68,0.266666667,1,-2,2,-2,1,3430.25,0,1,2,5,-2,4,0,0,-2,BCN,PREPAGO,1,22,7,6,0,12,7,444,4,5,536,577,742,3,3,44,1,
7053158.0,1,11,0,-2,45,0.086956522,3,-2,1,-2,1,32252.114999999998,0,0,-2,20,-2,16,-2,-2,0,JAL,PREPAGO,1,68,5,5,0,19,5,343,3,6,556,594,748,3,2,40,1,Occidente
7053291.0,1,11,1,-2,70,0.051282051,2,1,1,-2,1,9539.8,-2,-2,-2,-2,-2,21,0,-2,-2,QR,PREPAGO,1,28,7,6,0,21,7,413,6,5,555,615,750,3,3,48,1,Sur-Sureste
7053329.0,1,11,0,-2,55,0.103448276,5,-2,9,-2,1,8724.0,0,2,0,15,-2,19,0,-2,-2,SON,MIXTO,1,46,-1,6,0,20,7,452,3,7,569,632,770,3,3,-2,3,Noroeste
7053576.0,1,11,0,-2,68,0.157894737,1,-2,9,-2,1,3899.4,0,2,0,8,-2,6,0,0,0,SIN,PREPAGO,1,50,5,5,0,19,5,387,4,5,575,612,754,3,2,51,1,Noroeste
7053671.0,1,11,0,1,52,0.428571429,4,-2,7,5319,2,3459.26,1,-2,-2,4,-2,4,0,-2,0,OAX,PREPAGO,1,43,5,5,2,20,5,389,4,6,536,611,738,3,3,52,1,Sur-Sureste
7053690.0,1,11,0,-2,60,0.5,4,1,1,158195,1,7582.15,0,0,0,3,-2,4,0,0,-2,CHI,PREPAGO,1,53,4,4,0,23,4,326,4,7,571,596,737,2,2,32,1,
7054184.0,1,11,0,-2,59,0.111111111,2,-2,2,-2,1,17987.21,0,-2,-2,5,-2,53,-2,0,0,EM,PREPAGO,1,50,4,4,0,16,4,482,6,7,640,630,744,2,1,1,3,
7054393.0,1,11,1,-2,52,0.189655172,11,-2,9,237953,2,5296.37,12,0,-2,100,-2,1,0,0,0,NL,PREPAGO,1,41,7,5,0,20,7,419,-1,-1,583,647,766,4,3,58,1,Noreste
7054469.0,1,11,0,-2,64,0.058823529,3,1,1,-2,1,4326.86,0,0,-2,12,-2,27,-2,0,0,SIN,MIXTO,1,72,-1,5,0,20,7,484,4,6,599,647,793,3,3,-2,1,Noroeste
7054526.0,1,11,1,-2,60,0.258064516,11,1,9,57114,1,20310.26,6,2,2,26,-2,1,-2,0,0,BCN,PREPAGO,1,53,6,6,0,18,6,427,-1,-1,550,615,748,3,3,56,1,
7054602.0,1,11,0,-2,52,0.083333333,7,1,9,9935,1,4984.11,1,-2,-2,15,-2,5,-2,-2,1,SON,PREPAGO,1,51,4,4,0,21,4,448,-1,-1,564,580,705,3,2,48,3,Noroeste
7055362.0,1,11,0,-2,62,0.333333333,5,1,9,879,1,12834.6,0,-2,-2,4,-2,62,0,-2,0,OAX,PREPAGO,1,64,-1,0,0,20,0,386,5,9,583,526,698,1,0,-2,1,Sur-Sureste
7055438.0,1,11,0,-2,82,0.0,-2,-2,1,-2,-2,4567.54,-2,-2,-2,-2,-2,36,0,-2,-2,SON,PREPAGO,1,64,2,2,0,21,2,377,-1,-1,601,595,717,2,0,15,1,Noroeste
7055457.0,1,11,0,-2,75,0.0,2,1,1,-2,1,12973.0,0,0,0,9,-2,46,-2,-2,0,AGS,MIXTO,1,37,-1,4,0,20,7,466,5,7,584,640,723,2,1,-2,1,Occidente
7055571.0,1,11,0,-2,69,0.523809524,1,-2,9,127432,1,6664.8,0,-2,-2,10,-2,4,-2,-2,0,COL,PREPAGO,1,20,7,5,0,18,7,297,4,6,544,593,727,3,3,36,3,Occidente
7056160.0,1,11,0,-2,66,0.333333333,1,-2,9,83490,1,2781.78,0,1,0,8,-2,6,-2,-2,0,DGO,PREPAGO,1,34,1,2,0,20,1,236,1,7,558,560,689,1,0,1,1,Centro
7056236.0,1,11,0,-2,60,0.045454546,3,-2,1,15843,1,5537.91,0,0,0,41,-2,4,-2,-2,0,BCN,PREPAGO,1,89,5,4,0,18,5,436,-1,-1,644,599,763,2,2,85,1,
7056293.0,1,11,0,-2,58,0.089285714,1,-2,9,20443,1,3071.3,2,0,-2,41,-2,4,0,-2,0,EM,PREPAGO,1,64,6,5,0,19,6,421,3,5,558,603,743,3,3,81,3,
7056350.0,1,11,0,-2,72,0.111111111,1,-2,9,12030,1,3502.78,1,0,-2,4,-2,56,-2,-2,-2,EM,MIXTO,1,79,-1,5,0,20,7,549,5,6,657,678,767,2,2,-2,3,
7056540.0,1,11,0,-2,63,0.095238095,6,-2,9,117786,1,5293.09,0,0,-2,94,-2,2,0,-2,0,SLP,PREPAGO,1,51,8,6,1,20,8,466,6,7,547,620,793,3,3,44,1,
7056692.0,1,11,0,1,55,0.476190476,8,-2,2,133567,2,26080.57,0,1,0,2,1,6,-2,0,0,NL,POSPAGO,1,89,-1,6,0,20,10,488,9,7,645,690,833,3,3,-3,1,Noreste
7056939.0,1,11,0,1,58,0.188679245,5,-2,9,56270,2,6443.2,1,1,0,32,1,5,-2,-2,0,CDMX,POSPAGO,1,65,-1,6,0,20,6,623,6,8,608,662,814,3,3,-3,3,Centro
7057414.0,1,11,0,1,54,0.14556962,9,-2,2,493762,4,32252.114999999998,1,0,0,110,1,1,0,0,0,ZAC,POSPAGO,1,86,-1,6,0,20,11,496,4,6,617,643,836,3,3,-3,3,Occidente
7057509.0,1,11,0,-2,73,0.219512195,2,1,9,84692,1,3878.32,1,0,-2,44,-2,1,-2,-2,1,VER,PREPAGO,1,33,5,4,0,16,5,386,6,8,579,575,721,2,2,62,3,Noreste
7057585.0,1,11,1,1,61,0.25,5,1,9,43072,2,5700.0,0,2,-2,2,-2,4,0,-2,0,VER,PREPAGO,1,39,8,5,2,16,8,443,3,6,565,600,735,3,3,41,3,Noreste
7057832.0,1,11,1,-2,63,0.137931035,2,-2,9,19116,1,21586.8,3,0,0,21,-2,26,-2,-2,0,SLP,PREPAGO,1,55,7,5,0,21,7,424,4,6,574,623,755,3,3,53,1,
7057870.0,1,11,0,-2,62,0.203703704,5,-2,5,32879,2,32252.114999999998,1,2,3,27,1,4,-2,0,0,SIN,PREPAGO,1,58,6,6,0,18,6,362,4,6,542,620,766,3,3,52,1,Noroeste
7058041.0,1,11,0,-2,60,0.1,2,1,9,27470,1,7003.69,0,2,-2,20,-2,13,-2,0,0,YUC,PREPAGO,1,49,6,7,0,20,6,469,5,5,573,613,769,3,3,85,1,Sur-Sureste
7058554.0,1,11,0,-2,63,0.125,1,-2,1,33824,1,13527.01,0,0,0,7,-2,9,-2,0,0,GTO,PREPAGO,1,58,6,5,0,20,6,471,4,6,612,622,753,2,2,86,1,Centro
7058744.0,1,11,0,2,59,0.25,5,-2,9,-2,3,11143.0,-2,1,0,-2,-2,45,-2,-2,-2,MOR,POSPAGO,1,96,-1,4,0,20,8,487,6,8,656,661,858,2,2,-3,3,Centro
7059048.0,1,11,0,-2,53,0.466666667,3,1,2,12491,1,16458.83,0,0,2,5,-2,13,-2,-2,-2,TAM,PREPAGO,1,62,6,5,0,20,6,392,5,6,590,620,752,3,2,100,1,Noreste
7059960.0,1,11,1,-2,60,0.054794521,1,-2,7,7799,1,4440.11,1,-2,-2,70,-2,8,-2,0,-2,YUC,MIXTO,1,29,-1,5,0,20,8,518,5,5,564,633,743,3,3,-2,1,Sur-Sureste
7060017.0,1,11,0,-2,60,0.666666667,10,-2,9,522002,1,25968.37,5,0,0,15,-2,2,-2,-2,-2,EM,MIXTO,1,69,-1,5,0,20,11,567,4,6,575,661,790,3,3,-2,3,
7060302.0,1,11,1,-2,60,0.315789474,9,1,6,227906,2,8863.08,0,2,-2,1,-2,2,-2,-2,0,VER,MIXTO,1,53,-1,6,0,20,7,501,5,5,575,648,781,4,3,-2,3,Noreste
7060378.0,1,11,0,-2,66,1.0,2,-2,2,-2,1,3184.37,-2,-2,-2,-2,-2,76,0,-2,-2,SON,PREPAGO,1,73,-1,2,0,20,0,354,5,7,595,637,753,3,0,-2,1,Noroeste
7060625.0,1,11,0,-2,76,0.021276596,3,1,9,2964,1,3052.84,1,0,-2,15,-2,11,-2,-2,1,JAL,PREPAGO,1,20,3,1,0,20,3,321,-1,-1,571,514,686,1,1,44,1,Occidente
7060682.0,1,11,0,-2,61,0.8,5,3,9,-2,1,3876.73,-2,1,0,-2,-2,42,-2,-2,-2,SON,PREPAGO,1,49,8,6,0,21,8,427,5,6,574,603,748,3,3,51,1,Noroeste
7060758.0,1,11,0,2,62,0.220338983,12,-2,2,202510,3,7223.1,4,0,-2,43,1,3,-2,-2,0,BCS,PREPAGO,1,46,5,5,0,18,5,393,4,4,539,618,757,3,3,55,1,Noroeste
7060891.0,1,11,0,-2,65,0.428571429,5,-2,9,95186,1,11334.48,1,0,-2,9,-2,4,-2,0,1,SON,PREPAGO,1,30,4,6,0,20,4,409,6,6,564,602,746,3,3,100,1,Noroeste
7061651.0,1,11,0,-2,66,0.5,4,1,9,-2,1,3883.75,-2,-2,-2,-2,-2,21,-2,0,-2,CHI,PREPAGO,1,28,2,3,0,19,2,296,-1,-1,563,543,706,1,0,43,1,
7061708.0,1,11,0,-2,72,0.2,6,-2,7,782477,1,14616.32,1,0,-2,52,1,5,-2,-2,0,EM,PREPAGO,1,66,2,3,0,20,2,445,4,9,573,590,728,2,1,47,3,
7061879.0,1,11,0,-2,81,0.5,-2,-2,1,-2,-2,22595.9,0,-2,-2,1,-2,23,0,-2,0,NAY,PREPAGO,1,93,5,3,0,18,5,418,5,6,628,644,776,3,2,73,1,
7061974.0,1,11,0,2,60,0.571428571,9,1,9,38918,3,4821.94,2,-2,-2,4,-2,2,0,0,-2,COA,PREPAGO,1,43,6,6,0,20,6,351,5,7,551,606,743,3,3,100,1,Noreste
7064045.0,1,11,0,-2,42,0.147540984,8,1,9,110505,1,3690.38,9,-2,-2,51,-2,10,-2,-2,1,SLP,PREPAGO,1,35,7,6,0,24,7,469,6,6,569,597,743,3,3,45,3,
7064349.0,1,11,0,-2,61,0.083333333,3,-2,9,-2,1,12548.8,0,1,0,3,-2,62,-2,-2,0,SIN,MIXTO,1,71,-1,5,0,20,7,487,4,7,570,654,778,3,3,-2,1,Noroeste
7064368.0,1,11,0,-2,51,0.166666667,3,-2,9,-2,1,4713.93,0,1,-2,1,-2,84,-2,0,-2,PUE,PREPAGO,1,2,2,1,1,21,2,282,-1,-1,541,455,575,1,0,1,3,Centro
7064615.0,1,11,0,-2,72,0.15,3,1,1,28522,1,2992.71,0,0,-2,15,-2,6,-2,-2,0,CDMX,PREPAGO,1,65,5,5,0,20,5,432,4,7,572,591,742,3,2,58,3,Centro
7065432.0,1,11,0,-2,60,0.064516129,2,-2,9,39016,1,29456.36,1,0,1,17,-2,10,0,0,0,COA,PREPAGO,1,62,5,5,0,18,5,341,4,6,591,612,778,3,2,62,1,Noreste
7065451.0,1,11,0,-2,54,0.0,1,-2,0,-2,1,3079.32,-2,0,0,-2,-2,153,-2,-2,-2,TAM,PREPAGO,1,16,6,4,0,21,6,351,-1,-1,569,595,687,2,2,80,1,Noreste
7065508.0,1,11,0,-2,55,0.5,4,-2,9,4900,2,3492.59,0,0,-2,4,-2,3,0,0,0,YUC,PREPAGO,1,59,9,7,0,16,10,457,4,5,537,613,761,3,2,43,1,Sur-Sureste
7065603.0,1,11,0,-2,78,0.5,2,1,9,-2,1,4490.19,-2,0,0,-2,-2,43,-2,-2,-2,JAL,PREPAGO,1,51,5,5,0,18,5,379,-1,-1,589,601,738,3,2,80,1,Occidente
7065698.0,1,11,0,-2,63,0.076923077,2,1,9,59850,1,3500.0,2,1,-2,24,-2,29,0,0,-2,COA,MIXTO,1,35,-1,5,0,20,7,459,5,6,585,623,745,2,2,-2,3,Noreste
7065926.0,1,11,0,-2,74,0.36,5,1,1,-2,1,15246.84,0,0,1,5,-2,8,0,-2,0,TAB,PREPAGO,1,86,6,5,0,19,6,495,-1,-1,602,620,790,3,3,54,3,Sur-Sureste
